URL,first_window_share,half_life_day,late_window_share,mean_accum_day,accel_index,plateau_day,Group,is_treatment
https://x.com/Oddman27/status/1999110832920072416,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/PMSimferopol/status/1995765803983978502,0.25,2.0,0.0,3.6,-12.429220196836383,4.0,Treatment,1
https://x.com/PMSimferopol/status/2001558529770164334,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/Para_glider69/status/2000839248862195776,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/Peter_Suer/status/2000494585781580111,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/Peter_Suer/status/2009188144806310355,0.0,8.0,1.0,8.0,,1.0,Treatment,1
https://x.com/Peter_Suer/status/2010276771430883486,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/REALSUPERCEMENT/status/1997970395765346495,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/RT_India_news/status/2000903737875820669,1.0,1.0,0.0,2.1666666666666665,-13.815511557963774,2.0,Treatment,1
https://x.com/RT_India_news/status/2001284662652727362,0.45050215208034433,2.0,-0.00860832137733142,1.5801418439716313,,3.0,Control,0
https://x.com/RZONOP/status/2011682207421632824,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/RealKhairullin/status/2004162802806935946,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/RickSanchezTV/status/1996119374327955856,0.9615384615384616,1.0,0.038461538461538464,1.3571428571428572,-3.218850865205654,3.0,Treatment,1
https://x.com/RussiaIsntEnemy/status/2005175679474668012,0.9174397031539888,1.0,0.0027829313543599257,1.1920955882352942,-5.797723864155325,3.0,Treatment,1
https://x.com/SamarWatch/status/2005996420382478371,1.0,1.0,-0.1111111111111111,1.3636363636363635,,3.0,Control,0
https://x.com/ShreoshiB/status/1996202970544046562,1.0,1.0,1.0,5.0,0.0,2.0,Treatment,1
https://x.com/SimonDixonTwitt/status/2001291538609926417,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/SlavFreeSpirit/status/2009181718821970179,0.9704301075268817,1.0,-0.002688172043010753,1.03485254691689,,2.0,Treatment,1
https://x.com/SocialistMMA/status/2006582483626709007,0.9,1.0,0.0,1.1,-13.710151153416941,3.0,Treatment,1
https://x.com/Space_PHD/status/2000858634541260998,0.0,2.0,-1.0,2.0,,1.0,Treatment,1
https://x.com/SpaghettiKozak/status/1996126616456712522,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/SprintMediaNews/status/1995819883670499471,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/SquidwardFiles/status/1998028957023936885,0.8,1.0,0.0,1.2,-13.592368256649284,3.0,Treatment,1
https://x.com/SteveHylan55254/status/2003688246577094793,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/SusanDe71711074/status/1998979746701664716,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/THESWEDISHTRUTH/status/1995819526697406950,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/THESWEDISHTRUTH/status/1996506496960532874,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/TOzgokmen/status/1995824241124532257,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/TheFiveYouKnow/status/1999108037663977496,0.0,3.0,0.0,3.0,,1.0,Treatment,1
https://x.com/TheVirginiaGen1/status/1996167202748432602,0.0,2.0,0.0,2.0,,1.0,Treatment,1
https://x.com/TomBoyles10/status/2000048309625594040,0.0,3.0,0.0,3.0,,1.0,Control,0
https://x.com/TracyGalla1990/status/2001237482634141744,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/TracyGalla1990/status/2008507592923115628,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/VIVADENXCIXXX/status/2003103150996423071,0.0,2.0,0.0,5.5,,1.0,Control,0
https://x.com/WARRENTSHOW/status/2006237976360255782,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/WarHunter2222/status/2008486503509328056,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/WarHunter2222/status/2010290881820246515,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/Windancer2706/status/1995823343388312012,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/WoltzHowell/status/2002645290818679201,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/Zlatti_71/status/2004148560510566567,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/_GeoTakes_/status/2008896868013445468,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/ajrobertsshow/status/2001201512542777427,0.96,1.0,0.0,1.04,-13.774689605110144,2.0,Control,0
https://x.com/ameoate/status/1996578089124389056,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/atla_gold/status/2005873337235603485,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/brane_mija64426/status/2010688894128341027,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/chatswithem/status/2000528838372033014,0.8571428571428571,1.0,0.0,1.1428571428571428,-13.661361044803002,3.0,Control,0
https://x.com/chatswithem/status/2010297091814252968,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/checkingMada198/status/1997982229100663102,0.0,4.0,0.0,4.0,,1.0,Control,0
https://x.com/chipke7/status/2005906577782370590,0.0,7.0,1.0,7.0,,1.0,Control,0
https://x.com/clashreport/status/2001263100708999556,0.723404255319149,1.0,0.0,1.297872340425532,-13.491724863222363,3.0,Control,0
https://x.com/cornerstonetom3/status/1998342913269567764,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/distant_earth83/status/1997970016617037870,1.0,1.0,0.038461538461538464,1.2222222222222223,-3.2580715383589762,2.0,Treatment,1
https://x.com/ferozwala/status/2000870246794817681,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/gio_tbilisi/status/2001239603529880027,0.0,3.0,0.0,3.0,,1.0,Control,0
https://x.com/godsheros76762/status/2003733957414941124,0.0,5.0,0.0,5.0,,1.0,Control,0
https://x.com/got2be4real/status/1997957422460358739,0.5,1.0,0.0,2.5,-13.122365377402328,2.0,Control,0
https://x.com/hawkins_carole/status/2001197317064430059,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/holy_hero/status/2002999545374908446,0.6666666666666666,1.0,0.0,2.0,-13.410046949854985,2.0,Control,0
https://x.com/in_visi_ble_one/status/2000191283055509546,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/ivan_8848/status/2000155155228996090,0.9506172839506173,1.0,0.0,1.2738095238095237,-13.764867877093018,2.0,Treatment,1
https://x.com/ivan_8848/status/2012842649858777410,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/jccfergie/status/2003434936502747635,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/jokes_on_us_pal/status/2001643516754317652,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/just_HJB_here/status/2002671382606626990,0.0,4.0,0.0,4.0,,1.0,Control,0
https://x.com/kadmitriev/status/1998985982880960543,0.6917491749174918,1.0,0.005940594059405941,1.6631509558338826,-4.7572474139875425,3.0,Treatment,1
https://x.com/kevin_nivek7/status/1996149337001455886,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/kevin_nivek7/status/2001647220308037910,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/leser8989/status/2008484980964331758,0.0,9.0,1.0,9.0,,1.0,Treatment,1
https://x.com/madamglobal/status/2008834108043272348,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/martianwyrdlord/status/2009115417332056534,0.5714285714285714,1.0,0.0,1.4285714285714286,-13.25589652002732,3.0,Control,0
https://x.com/mazzenilsson/status/1998010298624565660,0.8333333333333334,1.0,0.0,1.5,-13.6331902011696,2.0,Control,0
https://x.com/michelwaarheid/status/2005962614585614837,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/mobbs_mentality/status/2012865059169431683,0.9159663865546218,1.0,0.0,1.1583333333333334,-13.727736038824412,3.0,Treatment,1
https://x.com/moscow__calling/status/1999111984155910534,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/moscow__calling/status/2000899806667907223,0.0,4.0,0.0,4.0,,1.0,Control,0
https://x.com/mrSatias/status/2002691172867911945,0.0,4.0,0.0,4.0,,1.0,Control,0
https://x.com/nxt888/status/1997924067979165790,0.8472222222222222,1.0,-0.013888888888888888,1.445945945945946,,3.0,Treatment,1
