URL,first_window_share,half_life_day,late_window_share,mean_accum_day,accel_index,plateau_day,Group,is_treatment
https://x.com/Archer83Able/status/2000871773357695094,0.9306549845068918,1.0,0.0024575275136232504,1.0964846671652955,-5.936327098152059,3.0,Control,0
https://x.com/ArendBols/status/2003801929684750613,0.5,1.0,0.0,2.5,-13.122365377402328,2.0,Treatment,1
https://x.com/ArmanAmany/status/2003465622244721015,0.8518518518518519,1.0,0.0,1.2592592592592593,-13.65516908180145,2.0,Control,0
https://x.com/ArroTheFoxInAm/status/1997667413219844512,0.9733333333333334,1.0,0.0,1.0533333333333332,-13.788482912973087,2.0,Control,0
https://x.com/Assyrian2/status/1995817041744236638,0.8627450980392157,1.0,0.0,1.3529411764705883,-13.667875718248448,2.0,Treatment,1
https://x.com/AsterismVaibhav/status/1997549828646322537,0.6949152542372882,1.0,0.06779661016949153,1.9322033898305084,-2.3272643947165523,4.0,Control,0
https://x.com/AtillaHunor/status/2006592392040976581,0.5,1.0,0.0,2.5,-13.122365377402328,2.0,Treatment,1
https://x.com/Autodidact100/status/2008171637146104145,0.7777777777777778,1.0,0.027777777777777776,1.5277777777777777,-3.3321697965366477,4.0,Treatment,1
https://x.com/AvinashKS14/status/2001163317017239880,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/AvinashKS14/status/2005990977954275716,0.7272727272727273,1.0,0.0,1.3636363636363635,-13.497058201844794,4.0,Control,0
https://x.com/AvivitGirl/status/1996195166835945553,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/BCohones62955/status/2006216035037286585,0.96875,1.0,0.0,1.0625,-13.783762891907225,2.0,Treatment,1
https://x.com/BDooher/status/1996188388949475476,0.6190476190476191,1.0,0.023809523809523808,1.8095238095238095,-3.258056154286768,3.0,Treatment,1
https://x.com/BDooher/status/2000930278336794674,0.7451840250587314,1.0,0.0009658052727747324,1.2747324458365963,-6.647390719653284,3.0,Control,0
https://x.com/BPetrovchich/status/2006605950619365526,0.9583333333333334,1.0,0.001736111111111111,1.0833333333333333,-6.312973255579139,2.0,Control,0
https://x.com/BPetrovchich/status/2006607273620365772,0.9819819819819819,1.0,0.0,1.018018018018018,-13.797329257229189,2.0,Treatment,1
https://x.com/BPetrovchich/status/2006607446337605781,0.8977635782747604,1.0,0.0,1.1118210862619808,-13.70766315063625,3.0,Control,0
https://x.com/BPetrovchich/status/2006607715360288800,0.8882421420256111,1.0,0.0011641443538998836,1.1443538998835856,-6.636400525832315,3.0,Control,0
https://x.com/BPetrovchich/status/2006608093703209081,0.9732142857142857,1.0,0.0,1.0535714285714286,-13.78836059642073,2.0,Treatment,1
https://x.com/BPetrovchich/status/2006608251169993149,0.9863013698630136,1.0,0.0,1.0547945205479452,-13.801718249720313,2.0,Control,0
https://x.com/BPetrovchich/status/2006608512269590822,0.7393867924528302,1.0,0.0011792452830188679,1.2853773584905661,-6.440100252452958,3.0,Treatment,1
https://x.com/BPetrovchich/status/2006608702456152220,0.8707124010554089,1.0,0.005277044854881266,1.1926121372031662,-5.1057571403376265,3.0,Treatment,1
https://x.com/BPetrovchich/status/2006609006207578399,0.9594594594594594,1.0,0.0,1.1081081081081081,-13.774126384054398,2.0,Treatment,1
https://x.com/BPetrovchich/status/2006609570945445948,0.9795918367346939,1.0,0.0,1.0816326530612246,-13.794892291594351,2.0,Control,0
https://x.com/BPetrovchich/status/2006610356706435344,0.9290187891440501,1.0,0.0,1.0876826722338204,-13.741885319123515,3.0,Control,0
https://x.com/BacinschiM666/status/2000771219046674756,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/BannedLatino/status/2005913614822129799,0.7931034482758621,1.0,0.06896551724137931,1.7586206896551724,-2.4423337963430987,3.0,Control,0
https://x.com/BarkerLuke77/status/2011749836199223795,0.7777777777777778,1.0,0.1111111111111111,2.2222222222222223,-1.9459024348092724,2.0,Control,0
https://x.com/BartBlake11/status/2003421082674728973,0.9285714285714286,1.0,0.0,1.1428571428571428,-13.741403662733049,2.0,Control,0
https://x.com/BartDePalma/status/1997995184924062048,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/BartDePalma/status/1997995575900270928,0.85,1.0,0.0,1.45,-13.652992804936396,3.0,Treatment,1
https://x.com/Bartholomewster/status/2005270119854080293,0.9272727272727272,1.0,0.0,1.1454545454545455,-13.74000408388692,2.0,Control,0
https://x.com/BeateLandefeld/status/1997601071833678251,0.9575757575757575,1.0,0.01818181818181818,1.2181818181818183,-3.963928790174554,2.0,Treatment,1
https://x.com/BeateLandefeld/status/1997617998472040801,0.9090909090909091,1.0,0.09090909090909091,1.5454545454545454,-2.30257519305394,2.0,Treatment,1
https://x.com/Bellawoodburny1/status/1998366232085684443,0.8,1.0,0.0,1.2,-13.592368256649284,3.0,Control,0
https://x.com/BennyLottaz/status/1998658431251829026,0.6428571428571429,1.0,0.2857142857142857,4.0,-0.8109282717767997,2.0,Control,0
https://x.com/BennyLottaz/status/1999109221275816295,0.6,1.0,0.0,2.2,-13.304686600863562,2.0,Treatment,1
https://x.com/BernieG95778509/status/2001236092205588508,0.5,1.0,0.0,2.25,-13.122365377402328,3.0,Treatment,1
https://x.com/BernieG95778509/status/2001238554874109981,0.5714285714285714,1.0,0.14285714285714285,4.0,-1.3862891111428592,2.0,Treatment,1
https://x.com/BernieG95778509/status/2002678914016047138,0.3333333333333333,5.0,0.3333333333333333,4.666666666666667,0.0,2.0,Treatment,1
https://x.com/Best_Fisher/status/1995815067867025411,0.6,1.0,0.0,2.24,-13.304686600863562,2.0,Treatment,1
https://x.com/Best_Fisher/status/1995815164415807913,0.8,1.0,0.0,1.4,-13.592368256649284,2.0,Control,0
https://x.com/Best_Fisher/status/1995824382141161494,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/BhavikaKapoor5/status/1998024657996566868,0.8747404844290657,1.0,0.01314878892733564,1.2685121107266435,-4.197522688996187,3.0,Control,0
https://x.com/BigTobes1/status/2012851504424607844,0.75,1.0,0.0625,1.5625,-2.4848919832484433,3.0,Control,0
https://x.com/BigTobes1/status/2012866624043237396,0.5454545454545454,1.0,0.09090909090909091,2.090909090909091,-1.7917503026202073,4.0,Control,0
https://x.com/Bijke1953/status/1996574656942211563,0.9358507734303912,1.0,0.001364877161055505,1.089626933575978,-6.529660271133232,3.0,Control,0
https://x.com/BillDunblane/status/2000165078981808365,0.6666666666666666,1.0,0.0,1.3333333333333333,-13.410046949854985,3.0,Control,0
https://x.com/Bill_Owen/status/2012878396536041693,0.8333333333333334,1.0,0.08333333333333333,2.25,-2.3025742930653252,2.0,Treatment,1
https://x.com/Bjklark/status/1998296022087504112,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/BlackDouglas/status/2008735842685382660,0.8333333333333334,1.0,0.0,1.6666666666666667,-13.6331902011696,2.0,Treatment,1
https://x.com/BlackTempar/status/2005985007391973803,0.9090909090909091,1.0,0.0,1.0909090909090908,-13.720201478159344,3.0,Control,0
https://x.com/Blacktuskprod/status/1998599692217889147,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/BobD187/status/2002729559532429810,0.75,1.0,0.0,1.25,-13.527829818844937,3.0,Control,0
https://x.com/BoetSchouwink/status/1997620057187492188,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/BooBooKittyCan/status/1996569621005033560,0.9,1.0,1.35,7.361702127659575,0.40546473773813696,3.0,Treatment,1
https://x.com/BorisNChuryk/status/1997622294253044005,0.5116279069767442,1.0,0.046511627906976744,3.046511627906977,-2.397875727573037,2.0,Treatment,1
https://x.com/BowesChay/status/1996173251999928821,0.8183243337397665,1.0,0.005573941821982233,1.2593189339836266,-4.988978094269127,3.0,Treatment,1
https://x.com/BowesChay/status/2000863054091968849,0.8506305804766289,1.0,0.006616277326938313,1.2354452604757724,-4.856295103993296,3.0,Treatment,1
https://x.com/BowlerBarrister/status/2012782791780692259,0.8313253012048193,1.0,0.0,1.1686746987951808,-13.630777657662764,3.0,Treatment,1
https://x.com/BrendanWLong/status/2001251358742073487,0.6666666666666666,1.0,0.0,2.0,-13.410046949854985,2.0,Control,0
https://x.com/Brian485464940/status/1998366449858228464,0.8333333333333334,1.0,0.0,1.3333333333333333,-13.6331902011696,2.0,Treatment,1
https://x.com/BrianLee1928112/status/1997975026335641600,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/Brigadier_S6/status/1998753205283655720,0.96,1.0,0.0,1.2,-13.774689605110144,2.0,Treatment,1
https://x.com/BrosManney/status/1997980792350285875,0.6744186046511628,1.0,0.09302325581395349,2.0930232558139537,-1.9809922016818857,3.0,Control,0
https://x.com/Bubbaflaco/status/1997873961896460432,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/Bubbaflaco/status/1998738251033571640,0.75,1.0,0.0,2.0,-13.527829818844937,2.0,Treatment,1
https://x.com/BulgarianStoic/status/2000111983325229543,0.8076923076923077,1.0,0.038461538461538464,2.0384615384615383,-3.044497676155889,2.0,Treatment,1
https://x.com/CARTOONISThugo/status/2000883925124624883,0.52,1.0,0.022222222222222223,1.84,-3.1526929464511992,4.0,Treatment,1
https://x.com/CGTNEurope/status/2005931469340909622,0.7948717948717948,1.0,0.0,1.358974358974359,-13.585937374383498,5.0,Control,0
https://x.com/COLScottTaylor/status/1998389352410320999,0.75,1.0,0.0,1.375,-13.527829818844937,4.0,Treatment,1
https://x.com/COPPICE2066/status/2001230542293938244,0.625,1.0,0.0,1.5,-13.345508528717259,4.0,Control,0
https://x.com/CSabatzki/status/2003411943801983483,0.9230769230769231,1.0,0.0,1.0769230769230769,-13.735468933623483,3.0,Treatment,1
https://x.com/CaledoniaLad/status/2000466026031382639,0.9166666666666666,1.0,0.041666666666666664,1.5416666666666667,-3.091019544554807,2.0,Treatment,1
