URL,first_window_share,half_life_day,late_window_share,mean_accum_day,accel_index,plateau_day,Group,is_treatment
https://x.com/KobaManitoba/status/1998717594090852659,2.0,1.0,0.0,1.0,-14.508658238524095,2.0,Control,0
https://x.com/Konservativ98/status/2001193333440323697,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/L85739994Martin/status/2006237072357511221,0.3333333333333333,2.0,0.0,2.3333333333333335,-12.716901269291665,3.0,Control,0
https://x.com/Lancealotin/status/2000850818938044508,0.9,1.0,0.1,1.6363636363636365,-2.197215688496713,3.0,Control,0
https://x.com/LawrenceMLudlow/status/1996577307016712480,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/LeftBehindPoet/status/1996156493544964219,0.0,2.0,0.0,2.0,,1.0,Control,0
https://x.com/LenoraAntoinet/status/2006631549673026046,0.9629629629629629,1.0,0.0,1.0740740740740742,-13.777771268442427,2.0,Treatment,1
https://x.com/LibertasMetus/status/2000062278377283732,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/Lolapirch/status/1996562350003159439,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/Lolapirch/status/2003767962084532652,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/Lolapirch/status/2004052928940986501,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/LoneWolfV_/status/1997977810917269826,1.0,1.0,0.0,4.0,-13.815511557963774,2.0,Treatment,1
https://x.com/LoneWolfV_/status/2005266072778231969,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/LucyLeMostJuicy/status/1998726057034207240,1.25,1.0,0.0,1.0,-14.038654909278163,2.0,Treatment,1
https://x.com/Lyndonx/status/2000157958160712115,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/MFretired/status/1996188630662922451,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/MSJedits/status/1997608046215024791,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/M_59_88/status/2009216927932276779,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/Macrogirl_LA/status/2001568537551462482,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/Mandated13Ant/status/1996476726210351494,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/Mandolin__Rain/status/1995775223434469776,0.9166666666666666,1.0,0.0,1.0833333333333333,-13.72850027188314,3.0,Treatment,1
https://x.com/MarioNawfal/status/2005911742098923565,0.9821428571428571,1.0,0.0,1.423728813559322,-13.797493070642895,2.0,Control,0
https://x.com/MarioNawfal/status/2011705732044112140,1.0034129692832765,1.0,-0.0034129692832764505,1.0050933786078098,,2.0,Treatment,1
https://x.com/MarkGBblog/status/1997620601905885564,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/Markus_Krall/status/1996124601168843180,0.9176598049837487,1.0,-0.0021668472372697724,1.091792656587473,,3.0,Control,0
https://x.com/Mart888877/status/1998701991556415865,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/MartinTurzak/status/2000121174697906274,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/Matttocrypto/status/2002648655032168633,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/MawileMage/status/2008847430473957546,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/MckennaDen34381/status/2005952740371952047,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/Melchizedek1972/status/2004126467496521736,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/MerlinLondon/status/2003822046355357760,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Treatment,1
https://x.com/MfAdaptability/status/2008054368936067553,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
https://x.com/MilsurpMichael/status/2003004027068645714,0.5,1.0,0.0,1.5,-13.122365377402328,3.0,Control,0
https://x.com/Mio_Mind/status/2009245398678823366,1.0,1.0,0.0,1.0,-13.815511557963774,2.0,Control,0
