URL,cluster,Group,is_treatment
https://x.com/delboy1978uk/status/2012878860107284483,2,Treatment,1
https://x.com/delboy1978uk/status/2012879777795874918,0,Treatment,1
https://x.com/dick_girard/status/2003064038553723169,2,Control,0
https://x.com/dijoni/status/2008406431725498378,1,Control,0
https://x.com/distant_earth83/status/1997970016617037870,0,Treatment,1
https://x.com/dlbohin/status/2000535605076218219,0,Control,0
https://x.com/doyaksec/status/2010260473149870290,0,Control,0
https://x.com/dr_janneke/status/2002680562692284480,2,Treatment,1
https://x.com/drsircus/status/2006360799112208539,0,Control,0
https://x.com/dumptheguardian/status/2005277213898510543,2,Control,0
https://x.com/dustup224/status/2012887631680413801,2,Control,0
https://x.com/dwilliam9940/status/1996525976059310257,0,Control,0
https://x.com/dwilliam9940/status/1998351017482551728,0,Treatment,1
https://x.com/dyermarti1/status/2002702661624406130,2,Treatment,1
https://x.com/earthflute/status/2000825806315250117,2,Control,0
https://x.com/earthflute/status/2012824188571283918,1,Control,0
https://x.com/eastcodiesel/status/2000901296782479430,2,Treatment,1
https://x.com/ebwhite99/status/2000929793949491295,2,Control,0
https://x.com/edwin_good66883/status/2000479916920295492,2,Treatment,1
https://x.com/elaineakins449/status/1998283369998852381,2,Control,0
https://x.com/elaineakins449/status/2000914226714698198,0,Treatment,1
https://x.com/elbrigantero/status/2001238911205691836,2,Control,0
https://x.com/emailcbp/status/1997947400607117795,0,Control,0
https://x.com/euroboma/status/2003777417316274455,2,Treatment,1
https://x.com/evagreiner8/status/1996122556555010098,0,Control,0
https://x.com/evilchuckster/status/1996218415800033580,0,Control,0
https://x.com/exposethepuppet/status/2001544615653183552,2,Treatment,1
https://x.com/farhadesmaeili4/status/1996119792982401253,0,Control,0
https://x.com/ferozwala/status/2000870246794817681,2,Control,0
https://x.com/fionan12/status/2012837547487936878,2,Control,0
https://x.com/flowirin/status/2000880557321076894,0,Treatment,1
https://x.com/forever2021may/status/1997981123394073062,0,Treatment,1
https://x.com/forrester2/status/1998997769894420823,0,Control,0
https://x.com/frankandbri/status/2003779488623231413,2,Control,0
https://x.com/fredje75256902/status/2005265630384288244,2,Treatment,1
https://x.com/funtomreal/status/2000547751960965270,0,Control,0
https://x.com/ged_rice51522/status/1999025251439751475,0,Control,0
https://x.com/ged_rice51522/status/2006286755574509978,0,Control,0
https://x.com/getcloserhome/status/1997999998722531686,0,Control,0
https://x.com/getcloserhome/status/1998015276349063347,0,Treatment,1
https://x.com/getcloserhome/status/1998730491843805398,0,Treatment,1
https://x.com/gio_tbilisi/status/2001239603529880027,0,Control,0
https://x.com/gioavelli/status/2000898802816049201,0,Control,0
https://x.com/godsheros76762/status/2003733957414941124,0,Control,0
https://x.com/got2be4real/status/1997957422460358739,0,Control,0
https://x.com/grimzone/status/2001525279055851939,0,Control,0
https://x.com/grishko_new/status/1998315693402677508,1,Treatment,1
https://x.com/guitartabbs/status/2008793930159296688,0,Treatment,1
https://x.com/hardjappaleno/status/1995809463823946129,1,Control,0
https://x.com/hawkins_carole/status/2001197317064430059,0,Treatment,1
https://x.com/heraldmage/status/1998268625539768503,0,Control,0
https://x.com/hindsight2c/status/1999109436850204834,2,Treatment,1
https://x.com/holy_hero/status/2002999545374908446,0,Control,0
https://x.com/hopeoverfear01/status/2003749065683873893,2,Control,0
https://x.com/humbleguy36/status/2000871571200860234,0,Control,0
https://x.com/hypergraphing/status/1997943522901512387,0,Control,0
https://x.com/icemanpls/status/2001564399715438920,2,Control,0
https://x.com/in_visi_ble_one/status/1998346960412328141,0,Treatment,1
https://x.com/in_visi_ble_one/status/2000191283055509546,2,Treatment,1
https://x.com/insolitos22/status/2011695229053911517,0,Treatment,1
https://x.com/ionut_padu10767/status/2008049836516409726,2,Control,0
https://x.com/ismyringen01/status/1996117408684159347,0,Treatment,1
https://x.com/israeliens1/status/2005201560620732444,2,Control,0
https://x.com/ivan_8848/status/2000155155228996090,0,Treatment,1
https://x.com/ivan_8848/status/2012842649858777410,0,Control,0
https://x.com/jccfergie/status/2003434936502747635,0,Treatment,1
https://x.com/jeffbpdret1791/status/1997644539683541168,2,Treatment,1
https://x.com/jerryfarman/status/2003672810166845636,2,Treatment,1
https://x.com/jlcas1/status/1996168433218523540,0,Control,0
https://x.com/joazipan007/status/1998390465473777737,0,Treatment,1
https://x.com/john_532/status/1996552131067961527,0,Control,0
https://x.com/john_jvr/status/1998730828633829545,2,Treatment,1
https://x.com/jojogyari/status/2003415842659402055,0,Treatment,1
https://x.com/jokes_on_us_pal/status/1995777092248637769,0,Control,0
https://x.com/jokes_on_us_pal/status/1996566585574862897,2,Control,0
https://x.com/jokes_on_us_pal/status/2001643516754317652,2,Control,0
https://x.com/jokes_on_us_pal/status/2003413211547337005,0,Control,0
https://x.com/jonlegsby11/status/2002645526224019916,0,Treatment,1
https://x.com/jonnycomp344502/status/1996532651671609665,0,Treatment,1
https://x.com/joshjtrades/status/2008468671245819966,0,Control,0
https://x.com/jsrfrench/status/1998365885661335692,2,Control,0
https://x.com/jubbyjub7/status/1996487202197676184,0,Treatment,1
https://x.com/judymorris3/status/1996578228182413820,0,Treatment,1
https://x.com/just_HJB_here/status/2002671382606626990,2,Control,0
https://x.com/k69tie/status/1997960061046730999,0,Treatment,1
https://x.com/k69tie/status/1999049659722178885,2,Treatment,1
https://x.com/k69tie/status/2000503285535699289,0,Treatment,1
https://x.com/k69tie/status/2000526142286053654,0,Treatment,1
https://x.com/kadmitriev/status/1998985982880960543,2,Treatment,1
https://x.com/katzenbrau/status/2003372839160906127,0,Control,0
https://x.com/kaza40419/status/2003417066175627622,0,Control,0
https://x.com/kenRik25360/status/2000116006451322910,0,Treatment,1
https://x.com/kenRik25360/status/2002654219904692592,0,Treatment,1
https://x.com/kenan101138/status/2008496177478857160,0,Control,0
https://x.com/kevin_nivek7/status/1996149337001455886,0,Control,0
https://x.com/kevin_nivek7/status/1996156287743345032,0,Treatment,1
https://x.com/kevin_nivek7/status/1996529948673421374,0,Treatment,1
https://x.com/kevin_nivek7/status/1998706731342295124,0,Control,0
https://x.com/kevin_nivek7/status/1998708490525868104,0,Control,0
https://x.com/kevin_nivek7/status/2001643834107986420,0,Control,0
https://x.com/kevin_nivek7/status/2001647220308037910,0,Treatment,1
https://x.com/khanun220504/status/2008857712407576624,2,Treatment,1
https://x.com/ki_adel/status/2005964952851603599,0,Treatment,1
https://x.com/kishineff/status/1997568162829877265,0,Control,0
https://x.com/knotrushin/status/2000926804102799763,0,Treatment,1
https://x.com/krlttk/status/1998347958257881316,1,Treatment,1
https://x.com/ktagseth/status/1996208572900806706,0,Control,0
https://x.com/ktagseth/status/1996551467252297792,0,Control,0
https://x.com/ktagseth/status/2001638765765497040,2,Control,0
https://x.com/lbrewer190/status/1997599787441430987,0,Treatment,1
https://x.com/leftyvegan/status/2000785896904298790,0,Control,0
https://x.com/leser8989/status/2004121844681789470,2,Control,0
https://x.com/leser8989/status/2008484746993475873,0,Control,0
https://x.com/leser8989/status/2008484980964331758,0,Treatment,1
https://x.com/lesnievsky/status/2008901302554595710,0,Treatment,1
https://x.com/letmelooktv/status/1996513402018292094,0,Control,0
https://x.com/lettuceorganise/status/2006206435940880850,0,Control,0
https://x.com/ll_mansfield/status/2000115053001941352,0,Treatment,1
https://x.com/loony_not/status/2005230871025230127,0,Treatment,1
https://x.com/lordgmanilson/status/2008860429674741897,0,Control,0
https://x.com/lredl3_/status/1996465884060414227,2,Treatment,1
https://x.com/lredl3_/status/1997974035536506972,2,Control,0
https://x.com/lredl3_/status/2005886040796471616,2,Treatment,1
https://x.com/lula_leftist/status/2000174759095550077,2,Control,0
https://x.com/lula_leftist/status/2001228749308600652,0,Control,0
https://x.com/lula_leftist/status/2001232839359005061,2,Control,0
https://x.com/lula_leftist/status/2010683442682270206,1,Control,0
https://x.com/lyfewavs/status/2000564923580232062,0,Control,0
https://x.com/macawsrock/status/1997929389208871002,0,Control,0
https://x.com/macgiver351/status/2002738182421700724,0,Treatment,1
https://x.com/machteloze/status/1996119100016525689,0,Treatment,1
https://x.com/mackaycallum44/status/2004075227127681384,2,Control,0
https://x.com/mackaycallum44/status/2004076589903135090,2,Treatment,1
https://x.com/madame_moyen/status/2000429147693203797,0,Control,0
https://x.com/madamglobal/status/2008834108043272348,0,Treatment,1
https://x.com/magloirebetty/status/1996149872911691842,2,Treatment,1
https://x.com/manojzxc/status/2008038636969976045,2,Treatment,1
https://x.com/mariaprecious12/status/2005187785066529267,0,Control,0
https://x.com/markcotter1964/status/2010329143464861701,2,Treatment,1
https://x.com/martianwyrdlord/status/2009115417332056534,2,Control,0
https://x.com/maryfloor/status/2001254975591342372,0,Control,0
https://x.com/maryskaron/status/2005236283262861644,0,Treatment,1
https://x.com/maturefinancier/status/1996514007398912147,1,Control,0
https://x.com/maturefinancier/status/1998323709757501712,2,Control,0
https://x.com/maturefinancier/status/1998326530397614356,2,Control,0
https://x.com/maturefinancier/status/2001617027363148281,0,Treatment,1
https://x.com/maturefinancier/status/2001627921572860173,0,Control,0
https://x.com/mauduitf/status/2000513062131167457,2,Control,0
https://x.com/maxindixie/status/2003418643682451710,1,Treatment,1
https://x.com/maxindixie/status/2010225175342571959,2,Treatment,1
https://x.com/mazzenilsson/status/1998010298624565660,2,Control,0
https://x.com/mercernany/status/2008149983711867025,0,Treatment,1
https://x.com/mg89of/status/2011707689408348549,0,Control,0
https://x.com/micheldegroen/status/1995769507143376926,0,Treatment,1
https://x.com/michelwaarheid/status/2005962614585614837,2,Treatment,1
https://x.com/mijas2022/status/2006298440968417518,0,Treatment,1
https://x.com/mijas2022/status/2009192875456909789,0,Treatment,1
https://x.com/milliondivs/status/1996462528822751632,2,Treatment,1
https://x.com/mindwarz/status/1998391917147480168,0,Control,0
https://x.com/mindwarz/status/2002732875347849599,2,Control,0
https://x.com/mjafri1214/status/2005179871635595408,0,Control,0
https://x.com/mobbs_mentality/status/2012865059169431683,0,Treatment,1
https://x.com/monon7143230/status/2000914386135760969,0,Control,0
https://x.com/monon7143230/status/2005868282989982040,0,Control,0
https://x.com/monon7143230/status/2008796058319733043,2,Control,0
https://x.com/moscow__calling/status/1999111984155910534,2,Control,0
https://x.com/moscow__calling/status/2000899806667907223,0,Control,0
https://x.com/mrSatias/status/2000141570960719990,0,Control,0
https://x.com/mrSatias/status/2002691172867911945,1,Control,0
https://x.com/musa_mansa/status/2003100352170827811,0,Treatment,1
https://x.com/mvernengo1/status/2005266281516371979,0,Treatment,1
https://x.com/neembeam/status/2010342011363324405,2,Treatment,1
https://x.com/niinamuslimah/status/1995819960719839356,1,Control,0
https://x.com/nikto20001/status/1999009876572516441,2,Control,0
https://x.com/ninjitalia/status/2000536732887105850,0,Control,0
https://x.com/nobodyudlike/status/2002962373791928561,1,Control,0
https://x.com/notsoblackcatt/status/2002646260231364871,0,Control,0
https://x.com/nxt888/status/1997924067979165790,0,Treatment,1
https://x.com/nxt888/status/2009173523458294219,0,Control,0
https://x.com/oilngas007/status/1998620262703706244,0,Treatment,1
https://x.com/omegacloud/status/2000763893258277137,2,Treatment,1
https://x.com/pStetenfeld/status/2005982864123519223,1,Treatment,1
https://x.com/paddytoland/status/2008875845302247751,0,Treatment,1
https://x.com/patrioticshoe/status/2009136720298885325,2,Treatment,1
https://x.com/peet202411/status/2001183010620608515,0,Treatment,1
https://x.com/petechatziplis/status/1998713393004605825,2,Treatment,1
https://x.com/peter777j/status/2002709687851225444,0,Treatment,1
https://x.com/petermortell1/status/2001629695540912549,0,Treatment,1
https://x.com/phat3lvis/status/2000410097281863958,0,Control,0
https://x.com/pidriarel/status/1995809574016680391,2,Control,0
https://x.com/platykitten/status/2008406904108970270,2,Treatment,1
https://x.com/pro439041399/status/1996206843035836888,0,Control,0
https://x.com/progressero/status/2001238652886900953,2,Treatment,1
https://x.com/radostmala/status/2012790772446228857,0,Control,0
https://x.com/rbg4lif/status/1995800593873490400,2,Treatment,1
https://x.com/rbg4lif/status/1996534748345209128,2,Control,0
https://x.com/rbg4lif/status/2001290758318424394,0,Control,0
https://x.com/rbg4lif/status/2005248212248953295,2,Treatment,1
https://x.com/realRobPlumber/status/2008435772379058672,0,Treatment,1
https://x.com/realTobiasR/status/1998313632174604321,0,Treatment,1
https://x.com/realcauchemar/status/2000203187916259654,0,Treatment,1
https://x.com/realideas3/status/1996468632629678299,2,Control,0
https://x.com/realideas3/status/2005135497535127929,0,Treatment,1
https://x.com/realjammerjoh/status/2003002737261162784,0,Treatment,1
https://x.com/realomegahpla/status/2000547744038170632,2,Treatment,1
https://x.com/realomegahpla/status/2004176930300625047,2,Treatment,1
https://x.com/recalltonal/status/2010710347481563195,2,Treatment,1
https://x.com/reivanen/status/2004178835219284191,0,Control,0
https://x.com/renegademormon/status/2000800988979192002,0,Treatment,1
https://x.com/rhovanion2/status/2006636783279170008,0,Control,0
https://x.com/ricwe123/status/2008085524569878923,0,Treatment,1
https://x.com/rnick5338/status/2008897981437943849,1,Control,0
https://x.com/rodgarza2001/status/2005243074205671934,0,Control,0
https://x.com/romanlouisville/status/2002691763698647122,0,Control,0
https://x.com/rtt060/status/2008076751893930346,0,Control,0
https://x.com/rupert_jennings/status/1996215003838599559,0,Treatment,1
https://x.com/rushrevolt2/status/1997917620742275477,0,Treatment,1
https://x.com/russe61784/status/2002689876677083275,0,Treatment,1
https://x.com/rustokratr/status/2008771907831910757,0,Control,0
https://x.com/salem942408569/status/2008061269035872666,2,Control,0
https://x.com/sally_sneddon/status/1998726611638596032,2,Control,0
https://x.com/sally_sneddon/status/1998727590815687103,2,Treatment,1
https://x.com/sashafrp/status/2005241383389708668,2,Control,0
https://x.com/scottwa80184192/status/1998004286123577821,0,Control,0
https://x.com/sdogiii/status/1996127613606396269,0,Treatment,1
https://x.com/sea_bouy/status/2000868048606310638,0,Control,0
https://x.com/selvarin/status/2012759806545666414,0,Treatment,1
https://x.com/sempsictyranis/status/1996157076125749592,0,Control,0
https://x.com/sgril25/status/1998724488117235975,0,Control,0
https://x.com/shaandrix/status/2005178454602645736,2,Control,0
https://x.com/shcutter/status/2001595057070391730,0,Treatment,1
https://x.com/ship_steward/status/1998003090683736567,1,Control,0
https://x.com/sickstringer/status/2001571671510249775,2,Control,0
https://x.com/sickstringer/status/2002628123909894656,0,Control,0
https://x.com/siillvveer22/status/2000068023127052331,2,Control,0
https://x.com/silqueduck/status/2008538639639126167,2,Treatment,1
https://x.com/sirimeetra/status/1997888823561523262,0,Control,0
https://x.com/sirimeetra/status/2005885817211023754,0,Treatment,1
https://x.com/speakeezie/status/2000489253281972434,0,Treatment,1
https://x.com/spiggzy/status/1999005531319517442,0,Treatment,1
https://x.com/spiro_777/status/1996124046581514330,0,Treatment,1
https://x.com/spiro_777/status/2002669329847103831,2,Treatment,1
https://x.com/stanger_05/status/2003459028547174512,0,Control,0
https://x.com/star877/status/2003713149246050515,0,Treatment,1
https://x.com/starrshine369/status/2000095597039071591,2,Control,0
https://x.com/stephen_pepsi/status/2011727651179020404,0,Control,0
https://x.com/steveh689/status/2002575154011115968,0,Treatment,1
https://x.com/stickwoman85669/status/1998754314840396239,0,Control,0
https://x.com/stof3345/status/1998651174942060719,0,Treatment,1
https://x.com/stpgop/status/1998621598329495733,2,Treatment,1
https://x.com/strider_astride/status/2002944333972971931,2,Treatment,1
https://x.com/sweettart024/status/2009139375897227289,0,Treatment,1
https://x.com/tany12044/status/1998298726801211745,2,Treatment,1
https://x.com/tedkel/status/1995823064500637950,0,Control,0
https://x.com/tempesttree/status/2000773190948163674,2,Treatment,1
https://x.com/terryrus99/status/2008076052430835999,0,Control,0
https://x.com/texnbob1/status/1995811234340352218,2,Control,0
https://x.com/thefuturebyJC/status/2002696452771045593,2,Control,0
https://x.com/thefuturebyJC/status/2008121449559757070,0,Control,0
https://x.com/therealonknows/status/2003804183212835286,2,Treatment,1
https://x.com/thewatc95717625/status/2000861384083398844,2,Control,0
https://x.com/thisiskeena/status/2005894883563684157,0,Treatment,1
https://x.com/thor_sloan/status/1996122598233538615,0,Treatment,1
https://x.com/toddgardens/status/1997592796098936894,1,Control,0
https://x.com/toku_michel/status/1996157166458225044,0,Treatment,1
https://x.com/tonyaddison/status/1996506846321050001,0,Control,0
https://x.com/tonyaddison/status/2003391404081578398,2,Control,0
https://x.com/trip6/status/2000805929114120225,0,Control,0
https://x.com/triples33/status/2001235507473158150,0,Treatment,1
https://x.com/tuscantony/status/2008900575509770732,2,Treatment,1
https://x.com/twasthentisnow/status/2009230531146469483,0,Treatment,1
https://x.com/twittypolitty/status/2000837732747132938,0,Control,0
https://x.com/ulgenfatma74/status/2001617833600618539,0,Treatment,1
https://x.com/uncoverups/status/2000148622000713872,1,Control,0
https://x.com/ussrminder/status/2003714592393023959,0,Treatment,1
https://x.com/vernalkeith66/status/2005215208747495652,0,Treatment,1
https://x.com/vick55top/status/2003788841908314356,0,Treatment,1
https://x.com/vick55top/status/2004141469712445769,0,Control,0
https://x.com/videomax11/status/1998642985945432401,2,Treatment,1
https://x.com/viralvideonews3/status/2006629466160656813,2,Treatment,1
https://x.com/vivienstevens23/status/2002693582432706881,0,Control,0
https://x.com/vladimirputiniu/status/2006238336583885093,0,Control,0
https://x.com/volkova_ma57183/status/2002657836002902127,0,Control,0
https://x.com/vraagstaart/status/1999027432385581412,0,Treatment,1
https://x.com/vulturecorso/status/2001557899152417137,0,Control,0
https://x.com/vulturecorso/status/2001563964367606119,2,Treatment,1
https://x.com/walsh_kirk91371/status/1999046589030232288,2,Control,0
https://x.com/walsh_kirk91371/status/2005985804150268191,0,Control,0
https://x.com/walt_j_kovacs/status/2000555413138530349,0,Control,0
https://x.com/watson_jam42276/status/1996123544091349052,0,Control,0
https://x.com/wildwor91537734/status/2000509587926208766,0,Control,0
https://x.com/wildwor91537734/status/2001235887741694171,0,Treatment,1
https://x.com/wildwor91537734/status/2006001400841715846,2,Treatment,1
https://x.com/will_roche/status/2008896606968377608,0,Control,0
https://x.com/wogoa1/status/1995804312765678020,0,Treatment,1
https://x.com/wogoa1/status/2001286787444994235,0,Treatment,1
https://x.com/woutschaap/status/2002712058232770794,0,Treatment,1
https://x.com/yvesjordan16/status/2006629165487833421,0,Control,0
https://x.com/z500_tj/status/1995775144703213954,2,Treatment,1
https://x.com/zakhele_mkh/status/2009234724167012609,2,Control,0
https://x.com/ze_mini/status/2001263122628419929,2,Treatment,1
https://x.com/zsylvainz/status/1997879010735407345,0,Control,0
